Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2016-01-25,111.32,114.63,110.0,110.12,703799.0,0.0,1.0,108.37226733833,111.59461916091,107.08722069005,107.20404311262,703799.0
2016-01-26,110.42,111.4,107.3025,111.0,563603.0,0.0,1.0,107.49609916905,108.45014895338,104.46114998267,108.06074087814,563603.0
2016-01-27,110.77,112.57,109.02,110.71,896948.0,0.0,1.0,107.83683123488,109.58916757345,106.13317090572,107.7784200236,896948.0
2016-01-28,110.9,112.97,109.9,112.58,680420.0,0.0,1.0,107.96338885933,109.97857564868,106.98986867124,109.59890277533,680420.0
2016-01-29,113.35,114.59,111.67,114.47,749928.0,0.0,1.0,110.34851332016,111.55567835339,108.71299940416,111.43885593082,749928.0
2016-02-01,114.0,114.85,112.9,114.5,574170.0,0.0,1.0,110.98130144242,111.80879360229,109.91042923552,111.46806153646,574170.0
2016-02-02,113.25,113.86,109.75,110.56,694826.0,0.0,1.0,110.25116130135,110.84500861608,106.84384064303,107.63239199538,694826.0
2016-02-03,113.38,114.64,109.64,114.05,896326.0,0.0,1.0,110.3777189258,111.6043543628,106.73675342234,111.02997745182,896326.0
2016-02-04,114.08,116.32,114.08,115.71,956336.0,0.0,1.0,111.05918305746,113.23986827879,111.05918305746,112.64602096405,956336.0
2016-02-05,115.12,116.49,109.71,114.02,997061.0,0.0,1.0,112.07164405308,113.40536671076,106.8048998355,111.00077184618,997061.0
2016-02-08,113.3,113.3,110.46,111.16,1200452.0,0.0,1.0,110.29983731075,110.29983731075,107.53503997657,108.21650410824,1200452.0
2016-02-09,111.17,112.108,109.64,110.65,1725244.0,0.0,1.0,108.22623931012,109.13940124655,106.73675342234,107.72000881231,1725244.0
2016-02-10,106.73,112.1099,106.36,107.52,1945964.0,0.0,1.0,103.90380967499,109.14125093491,103.5436072054,104.67289062358,1945964.0
2016-02-11,105.63,109.255,104.11,107.13,1319536.0,0.0,1.0,102.83293746809,106.36194814992,101.35318678219,104.29321775023,1319536.0
2016-02-12,108.56,109.4275,107.07,107.84,922402.0,0.0,1.0,105.6853516192,106.52988038237,104.23480653894,104.98441708377,922402.0
2016-02-16,109.11,111.3,107.01,110.77,1185091.0,0.0,1.0,106.22078772265,108.35279693457,104.17639532766,107.83683123488,1185091.0
2016-02-17,110.83,112.11,107.9699,111.24,922004.0,0.0,1.0,107.89524244617,109.14134828692,105.11087735621,108.29438572328,922004.0
2016-02-18,111.12,112.2,108.93,111.6,441403.0,0.0,1.0,108.17756330071,109.22896510385,106.04555408879,108.644852991,441403.0
2016-02-19,111.37,112.395,107.28,110.33,1244745.0,0.0,1.0,108.42094334774,109.41880154053,104.43924577844,107.40848235212,1244745.0
2016-02-22,111.36,113.23,111.01,113.04,681534.0,0.0,1.0,108.41120814586,110.23169089759,108.07047608002,110.04672206185,681534.0
2016-02-23,112.37,112.8,111.35,111.89,411236.0,0.0,1.0,109.39446353583,109.81307721671,108.40147294397,108.92717384554,411236.0
2016-02-24,110.77,112.49,109.82,111.56,447282.0,0.0,1.0,107.83683123488,109.5112859584,106.9119870562,108.60591218347,447282.0
2016-02-25,111.6,112.99,110.75,112.88,559882.0,0.0,1.0,108.644852991,109.99804605244,107.81736083112,109.89095883175,559882.0
2016-02-26,113.34,114.18,111.01,112.75,460167.0,0.0,1.0,110.33877811828,111.15653507627,108.07047608002,109.7644012073,460167.0
2016-02-29,113.04,115.36,111.65,113.32,971565.0,0.0,1.0,110.04672206185,112.30528889822,108.6935290004,110.31930771451,971565.0
2016-03-01,114.27,115.57,112.65,115.51,694078.0,0.0,1.0,111.2441518932,112.50972813772,109.66704918849,112.45131692643,694078.0
2016-03-02,115.35,117.09,115.2,116.78,1159689.0,0.0,1.0,112.29555369634,113.98947882362,112.14952566813,113.68768756531,1159689.0
2016-03-03,116.49,117.67,115.42,117.0,884727.0,0.0,1.0,113.40536671076,114.55412053271,112.36370010951,113.90186200669,884727.0
2016-03-04,116.61,117.48,115.5701,117.19,692422.0,0.0,1.0,113.52218913334,114.36915169697,112.50982548974,114.08683084243,692422.0
2016-03-07,116.05,117.48,115.99,116.95,898185.0,0.0,1.0,112.977017828,114.36915169697,112.91860661672,113.85318599729,898185.0
2016-03-08,116.5,117.37,115.4501,116.71,841579.0,0.0,1.0,113.41510191265,114.26206447628,112.39300306717,113.61954115214,841579.0
2016-03-09,117.05,117.31,115.5,116.49,796520.0,0.0,1.0,113.9505380161,114.203653265,112.44158172455,113.40536671076,796520.0
2016-03-10,116.91,118.0,114.14,116.82,416820.0,0.0,1.0,113.81424518976,114.87538219478,111.11759426875,113.72662837283,416820.0
2016-03-11,117.93,120.76,116.63,120.62,590200.0,0.0,1.0,114.80723578162,117.56229791391,113.5416595371,117.42600508758,590200.0
2016-03-14,120.42,121.04,118.6,120.63,495103.0,0.0,1.0,117.23130104996,117.83488356658,115.45949430764,117.43574028946,495103.0
2016-03-15,119.84,120.76,118.09,120.7,515925.0,0.0,1.0,116.66665934087,117.56229791391,114.96299901171,117.50388670263,515925.0
2016-03-16,120.35,121.04,119.01,120.82,562061.0,0.0,1.0,117.1631546368,117.83488356658,115.85863758475,117.6207091252,562061.0
2016-03-17,121.01,124.41,119.45,124.03,809321.0,0.0,1.0,117.80567796094,121.11564660045,116.28698646751,120.74570892897,809321.0
2016-03-18,124.25,124.56,120.09,121.27,1607637.0,0.0,1.0,120.95988337035,121.26167462866,116.91003938789,118.05879320984,1607637.0
2016-03-21,120.86,121.84,119.14,121.45,1001334.0,0.0,1.0,117.65964993272,118.61369971705,115.98519520921,118.2340268437,1001334.0
2016-03-22,121.03,122.91,120.72,121.47,711414.0,0.0,1.0,117.8251483647,119.65536631831,117.52335710639,118.25349724746,711414.0
2016-03-23,121.47,121.47,119.1,119.38,444186.0,0.0,1.0,118.25349724746,118.25349724746,115.94625440168,116.21884005435,444186.0
2016-03-24,118.89,119.44,117.64,119.41,534102.0,0.0,1.0,115.74181516218,116.27725126563,114.52491492707,116.24804565999,534102.0
2016-03-28,119.51,120.88,118.0,118.72,798518.0,0.0,1.0,116.3453976788,117.67912033649,114.87538219478,115.57631673021,798518.0
2016-03-29,117.99,118.93,117.02,117.98,591035.0,0.48,1.0,115.33297629072,116.25180837575,114.38481977744,115.3232014813,591035.0
2016-03-30,118.4,119.67,118.12,118.74,443154.0,0.0,1.0,115.73374347675,116.97514427248,115.46004881312,116.06608699686,443154.0
2016-03-31,118.78,119.335,117.86,118.66,577994.0,0.0,1.0,116.10518623453,116.64768815707,115.20590376832,115.98788852154,577994.0
2016-04-01,118.08,120.34,117.025,119.93,765063.0,0.0,1.0,115.42094957546,117.63005650331,114.38970718215,117.22928931728,765063.0
2016-04-04,119.66,120.35,117.3788,117.65,514255.0,0.0,1.0,116.96536946307,117.63983131272,114.73553993926,115.0006327706,514255.0
2016-04-05,116.4,116.435,113.25,114.07,1149975.0,0.0,1.0,113.77878159369,113.81299342665,110.69971662788,111.50125099994,1149975.0
2016-04-06,114.09,115.61,113.73,115.47,2036098.0,0.0,1.0,111.52080061877,113.00657164989,111.16890747982,112.86972431807,2036098.0
2016-04-07,114.74,115.265,113.34,113.54,702236.0,0.0,1.0,112.15616323076,112.66934072506,110.78768991262,110.98318610093,702236.0
2016-04-08,114.88,115.0,112.59,113.41,689087.0,0.0,1.0,112.29301056257,112.41030827556,110.05457920648,110.85611357853,689087.0
2016-04-11,114.11,115.95,114.11,114.64,553784.0,0.0,1.0,111.5403502376,113.33891517001,111.5403502376,112.05841513661,553784.0
2016-04-12,114.99,115.99,114.75,115.79,775919.0,0.0,1.0,112.40053346614,113.37801440767,112.16593804017,113.18251821936,775919.0
2016-04-13,115.81,118.01,115.1,117.99,621917.0,0.0,1.0,113.20206783819,115.35252590955,112.50805636971,115.33297629072,621917.0
2016-04-14,118.16,119.68,117.17,117.72,358129.0,0.0,1.0,115.49914805078,116.9849190819,114.53144191867,115.06905643651,358129.0
2016-04-15,117.5,118.8,115.9301,118.45,939335.0,0.0,1.0,114.85401062937,116.12473585336,113.31946329927,115.78261752382,939335.0
2016-04-18,118.32,121.27,117.51,121.26,735929.0,0.0,1.0,115.65554500142,118.53911377893,114.86378543879,118.52933896951,735929.0
2016-04-19,121.35,122.42,121.17,121.68,924704.0,0.0,1.0,118.61731225425,119.66321686168,118.44136568477,118.93988096495,924704.0
2016-04-20,121.1,122.46,121.02,122.31,658832.0,0.0,1.0,118.37294201887,119.70231609934,118.29474354355,119.55569395811,658832.0
2016-04-21,122.61,124.13,121.93,123.01,1055381.0,0.0,1.0,119.84893824057,121.33470927169,119.18425120033,120.23993061718,1055381.0
2016-04-22,123.48,124.74,122.58,123.79,695352.0,0.0,1.0,120.6993466597,121.93097264602,119.81961381233,121.00236575157,695352.0
2016-04-25,123.2,123.995,122.17,123.3,459972.0,0.0,1.0,120.42565199607,121.20274934459,119.4188466263,120.52340009023,459972.0
2016-04-26,123.96,124.46,123.16,124.4,532993.0,0.0,1.0,121.16853751163,121.6572779824,120.38655275841,121.59862912591,532993.0
2016-04-27,124.59,124.99,123.13,124.69,462677.0,0.0,1.0,121.7843505048,122.17534288141,120.35722833017,121.88209859895,462677.0
2016-04-28,123.54,124.62,122.68,124.15,910737.0,0.0,1.0,120.75799551619,121.81367493304,119.91736190648,121.35425889052,910737.0
2016-04-29,123.8,125.1699,122.05,124.9,889670.0,0.0,1.0,121.01214056099,122.35119170279,119.30154891332,122.08736959667,889670.0
2016-05-02,125.44,126.74,124.8,125.96,734675.0,0.0,1.0,122.61520930509,123.88593452908,121.98962150252,123.12349939469,734675.0
2016-05-03,124.56,126.43,123.655,126.27,1304758.0,0.0,1.0,121.75502607655,123.5829154372,120.87040582447,123.42651848656,1304758.0
2016-05-04,125.39,126.78,124.97,126.56,1598249.0,0.0,1.0,122.56633525802,123.92503376674,122.15579326258,123.7099879596,1598249.0
2016-05-05,126.66,127.79,126.2,127.66,1917463.0,0.0,1.0,123.80773605376,124.91228951768,123.35809482065,124.78521699528,1917463.0
2016-05-06,127.36,127.36,121.24,121.56,3221640.0,0.0,1.0,124.49197271282,124.49197271282,118.50978935068,118.82258325197,3221640.0
2016-05-09,122.28,123.64,121.2,123.44,919806.0,0.0,1.0,119.52636952987,120.85574361034,118.47069011302,120.66024742204,919806.0
2016-05-10,123.89,125.99,122.81,125.51,1991598.0,0.0,1.0,121.10011384573,123.15282382293,120.04443442888,122.683632971,1991598.0
2016-05-11,125.7,125.94,124.07,124.21,594848.0,0.0,1.0,122.86935434989,123.10394977586,121.2760604152,121.41290774702,594848.0
2016-05-12,124.44,124.57,122.01,123.89,475831.0,0.0,1.0,121.63772836357,121.76480088596,119.26244967566,121.10011384573,475831.0
2016-05-13,123.91,126.27,122.75,122.97,715131.0,0.0,1.0,121.11966346456,123.42651848656,119.98578557239,120.20083137952,715131.0
2016-05-16,123.12,124.61,122.87,123.91,528756.0,0.0,1.0,120.34745352075,121.80390012363,120.10308328537,121.11966346456,528756.0
2016-05-17,123.4,124.17,121.14,123.41,580015.0,0.0,1.0,120.62114818438,121.37380850935,118.41204125653,120.63092299379,580015.0
2016-05-18,123.22,125.395,122.52,125.27,629695.0,0.0,1.0,120.4452016149,122.57122266272,119.76096495584,122.44903754503,629695.0
2016-05-19,124.52,125.47,122.69,125.12,598200.0,0.0,1.0,121.71592683889,122.64453373334,119.92713671589,122.3024154038,598200.0
2016-05-20,125.15,125.77,123.8952,125.57,816675.0,0.0,1.0,122.33173983205,122.9377780158,121.10519674662,122.74228182749,816675.0
2016-05-23,125.48,126.23,124.7601,125.95,640794.0,0.0,1.0,122.65430854275,123.3874192489,121.95062001295,123.11372458527,640794.0
2016-05-24,126.13,127.08,125.17,126.62,761077.0,0.0,1.0,123.28967115475,124.2182780492,122.35128945088,123.76863681609,761077.0
2016-05-25,127.08,128.06,125.94,126.46,462218.0,0.0,1.0,124.2182780492,125.17620937189,123.10394977586,123.61223986545,462218.0
2016-05-26,126.36,126.98,125.42,126.61,627532.0,0.0,1.0,123.5144917713,124.12052995504,122.59565968626,123.75886200668,627532.0
2016-05-27,126.51,127.99,126.12,127.91,722484.0,0.0,1.0,123.66111391253,125.10778570599,123.27989634533,125.02958723066,722484.0
2016-05-31,128.5,128.69,127.19,128.02,1384223.0,0.0,1.0,125.60630098616,125.79202236505,124.32580095276,125.13711013423,1384223.0
2016-06-01,127.67,128.14,126.75,128.07,441536.0,0.0,1.0,124.7949918047,125.25440784721,123.89570933849,125.18598418131,441536.0
2016-06-02,127.99,128.828,126.97,128.75,423625.0,0.0,1.0,125.10778570599,125.92691473498,124.11075514563,125.85067122155,423625.0
2016-06-03,127.81,127.85,126.005,127.48,496966.0,0.0,1.0,124.93183913651,124.97093837417,123.16748603706,124.60927042581,496966.0
2016-06-06,127.7,128.75,124.66,127.68,537212.0,0.0,1.0,124.82431623294,125.85067122155,121.8527741707,124.80476661411,537212.0
2016-06-07,128.05,129.7,127.69,129.25,429443.0,0.0,1.0,125.16643456248,126.779278116,124.81454142353,126.33941169231,429443.0
2016-06-08,128.99,129.41,128.03,129.03,719114.0,0.0,1.0,126.08526664751,126.49580864295,125.14688494365,126.12436588517,719114.0
2016-06-09,128.73,129.67,128.14,129.58,395206.0,0.0,1.0,125.83112160272,126.74995368775,125.25440784721,126.66198040301,395206.0
2016-06-10,128.87,128.94,126.3,127.01,548053.0,0.0,1.0,125.96796893453,126.03639260044,123.45584291481,124.14985438329,548053.0
2016-06-13,127.1,127.65,125.31,125.47,263296.0,0.0,1.0,124.23782766803,124.77544218587,122.48813678269,122.64453373334,263296.0
2016-06-14,124.72,125.7,123.94,124.96,329276.0,0.0,1.0,121.91142302719,122.86935434989,121.1489878928,122.14601845316,329276.0
2016-06-15,125.95,125.95,123.7,124.14,378694.0,0.0,1.0,123.11372458527,123.11372458527,120.91439246684,121.34448408111,378694.0
2016-06-16,123.34,124.87,122.75,124.84,404785.0,0.0,1.0,120.56249932789,122.05804516842,119.98578557239,122.02872074018,404785.0
2016-06-17,124.67,125.75,123.43,125.33,659349.0,0.0,1.0,121.86254898012,122.91822839697,120.65047261262,122.50768640152,659349.0
2016-06-20,126.51,128.26,126.09,126.27,550338.0,0.0,1.0,123.66111391253,125.3717055602,123.25057191709,123.42651848656,550338.0
2016-06-21,126.54,127.43,125.35,127.33,485595.0,0.0,1.0,123.69043834077,124.56039637873,122.52723602036,124.46264828458,485595.0
2016-06-22,127.09,127.91,126.33,126.49,562040.0,0.0,1.0,124.22805285861,125.02958723066,123.48516734305,123.6415642937,562040.0
2016-06-23,127.94,127.94,126.6,127.65,512314.0,0.0,1.0,125.05891165891,125.05891165891,123.74908719726,124.77544218587,512314.0
2016-06-24,121.0,121.25,115.93,117.01,1637995.0,0.0,1.0,118.27519392471,118.5195641601,113.31936555118,114.37504496802,1637995.0
2016-06-27,114.66,116.08,112.99,113.4,886269.0,0.0,1.0,112.07796475544,113.4659876924,110.44557158309,110.84633876911,886269.0
2016-06-28,113.81,117.63,113.64,117.56,795248.0,0.48,1.0,111.70133027343,115.450553379,111.53448003051,115.3818503378,795248.0
2016-06-29,118.34,121.01,118.05,121.0,1049703.0,0.0,1.0,116.14739851118,118.76792879701,115.86277162621,118.75811407684,1049703.0
2016-06-30,121.36,124.43,120.07,124.31,1162663.0,0.0,1.0,119.11144400302,122.12456309571,117.84534510088,122.00678645365,1162663.0
2016-07-01,124.48,125.51,122.68,124.0,858371.0,0.0,1.0,122.17363669657,123.18455287425,120.40698706568,121.70253012833,858371.0
2016-07-05,120.19,123.54,120.19,123.48,761442.0,0.0,1.0,117.96312174294,121.25105300044,117.96312174294,121.19216467941,761442.0
2016-07-06,123.32,124.99,122.66,124.87,750132.0,0.0,1.0,121.03512915666,122.67418742532,120.38735762533,122.55641078326,750132.0
2016-07-07,124.28,125.48,123.983,124.44,591112.0,0.0,1.0,121.97734229314,123.15510871373,121.68584510404,122.13437781588,591112.0
2016-07-08,126.04,126.04,124.6,125.06,692794.0,0.0,1.0,123.70473304335,123.70473304335,122.29141333863,122.74289046653,692794.0
2016-07-11,125.1,126.11,124.04,125.52,482622.0,0.0,1.0,122.78214934721,123.77343608455,121.74178900902,123.19436759442,482622.0
2016-07-12,125.89,127.32,125.37,127.2,843964.0,0.0,1.0,123.55751224077,124.96101722532,123.04714679185,124.84324058326,843964.0
2016-07-13,127.61,127.74,126.15,126.42,629996.0,0.0,1.0,125.24564411029,125.37323547253,123.81269496523,124.07769240987,629996.0
2016-07-14,127.62,127.68,125.98,126.04,567306.0,0.0,1.0,125.25545883047,125.3143471515,123.64584472232,123.70473304335,567306.0
2016-07-15,126.4,126.4,124.07,124.59,512378.0,0.0,1.0,124.05806296953,124.05806296953,121.77123316953,122.28159861846,512378.0
2016-07-18,124.83,124.83,123.62,123.98,462150.0,0.0,1.0,122.51715190258,122.51715190258,121.32957076181,121.68290068799,462150.0
2016-07-19,123.2,124.53,122.86,124.17,706424.0,0.0,1.0,120.9173525146,122.22271029743,120.58365202877,121.86938037125,706424.0
2016-07-20,124.51,124.57,121.69,124.0,533893.0,0.0,1.0,122.20308085709,122.26196917812,119.43532976868,121.70253012833,533893.0
2016-07-21,123.68,124.5,123.05,123.33,374732.0,0.0,1.0,121.38845908284,122.19326613691,120.77013171203,121.04494387683,374732.0
2016-07-22,123.22,124.06,122.595,123.94,373797.0,0.0,1.0,120.93698195494,121.76141844936,120.32356194422,121.6436418073,373797.0
2016-07-25,123.57,124.24,123.07,124.0,366039.0,0.0,1.0,121.28049716095,121.93808341245,120.78976115237,121.70253012833,366039.0
2016-07-26,124.29,125.17,123.59,123.76,314194.0,0.0,1.0,121.98715701331,122.85085238841,121.30012660129,121.46697684421,314194.0
2016-07-27,123.83,124.62,123.16,124.27,400966.0,0.0,1.0,121.53567988541,122.31104277897,120.87809363391,121.96752757297,400966.0
2016-07-28,124.01,124.3,123.39,123.74,275500.0,0.0,1.0,121.7123448485,121.99697173348,121.10383219786,121.44734740387,275500.0
2016-07-29,123.42,124.05,122.84,123.62,426746.0,0.0,1.0,121.13327635838,121.75160372919,120.56402258842,121.32957076181,426746.0
2016-08-01,123.87,125.33,123.68,123.84,574637.0,0.0,1.0,121.5749387661,123.00788791116,121.38845908284,121.54549460559,574637.0
2016-08-02,123.61,124.16,122.98,123.17,793652.0,0.0,1.0,121.31975604164,121.85956565108,120.70142867082,120.88790835409,793652.0
2016-08-03,123.51,124.48,123.405,123.82,447023.0,0.0,1.0,121.22160883992,122.17363669657,121.11855427812,121.52586516524,447023.0
2016-08-04,123.56,126.0,123.56,124.09,766711.0,0.0,1.0,121.27068244078,123.66547416266,121.27068244078,121.79086260988,766711.0
2016-08-05,121.73,123.08,118.26,119.92,1865213.0,0.0,1.0,119.47458864937,120.79957587254,116.06888074981,117.6981242983,1865213.0
2016-08-08,119.57,121.42,118.0836,120.59,930824.0,0.0,1.0,117.3546090923,119.17033232405,115.89574908598,118.3557105498,930824.0
2016-08-09,120.29,121.58,118.9,121.23,502680.0,0.0,1.0,118.06126894465,119.3273678468,116.6970228408,118.98385264079,502680.0
2016-08-10,121.65,122.43,121.032,121.82,710483.0,0.0,1.0,119.396070888,120.16161906138,118.78952118139,119.56292113091,710483.0
2016-08-11,121.86,122.98,121.85,122.75,564002.0,0.0,1.0,119.6021800116,120.70142867082,119.59236529143,120.47569010688,564002.0
2016-08-12,122.51,122.83,121.07,121.47,342887.0,0.0,1.0,120.24013682276,120.55420786825,118.82681711804,119.21940592491,342887.0
2016-08-15,122.0,122.23,121.37,121.53,478783.0,0.0,1.0,119.739586094,119.96532465795,119.12125872319,119.27829424594,478783.0
2016-08-16,121.37,121.98,120.5,121.48,501814.0,0.0,1.0,119.12125872319,119.71995665366,118.26737806826,119.22922064508,501814.0
2016-08-17,121.9,122.22,121.44,121.93,410306.0,0.0,1.0,119.64143889229,119.95550993778,119.18996176439,119.6708830528,410306.0
2016-08-18,121.74,122.73,121.455,122.56,443849.0,0.0,1.0,119.48440336954,120.45606066653,119.20468384465,120.28921042362,443849.0
2016-08-19,122.1,123.05,120.43,122.72,1415285.0,0.0,1.0,119.83773329572,120.77013171203,118.19867502706,120.44624594636,1415285.0
2016-08-22,122.55,124.13,122.175,122.95,570729.0,0.0,1.0,120.27939570344,121.83012149056,119.91134369701,120.67198451031,570729.0
2016-08-23,123.24,124.0,122.6,123.11,391267.0,0.0,1.0,120.95661139529,121.70253012833,120.3284693043,120.82902003306,391267.0
2016-08-24,123.1,124.255,121.95,122.21,425247.0,0.0,1.0,120.81920531288,121.95280549271,119.69051249315,119.94569521761,425247.0
2016-08-25,121.81,122.76,121.795,122.21,527013.0,0.0,1.0,119.55310641074,120.48550482705,119.53838433049,119.94569521761,527013.0
2016-08-26,122.58,124.4541,122.11,122.99,514687.0,0.0,1.0,120.30883986396,122.14821657133,119.84754801589,120.711243391,514687.0
2016-08-29,123.15,124.76,122.91,123.92,456459.0,0.0,1.0,120.86827891374,122.44844886138,120.63272562962,121.62401236696,456459.0
2016-08-30,124.18,124.48,121.88,123.94,414118.0,0.0,1.0,121.87919509142,122.17363669657,119.62180945194,121.6436418073,414118.0
2016-08-31,123.99,124.37,122.1101,124.01,464756.0,0.0,1.0,121.69271540816,122.06567477468,119.84764616309,121.7123448485,464756.0
2016-09-01,124.0,125.24,123.59,124.85,526744.0,0.0,1.0,121.70253012833,122.91955542962,121.30012660129,122.53678134292,526744.0
2016-09-02,125.5,126.61,124.84,126.53,487898.0,0.0,1.0,123.17473815408,124.26417209313,122.52696662275,124.18565433176,487898.0
2016-09-06,126.82,127.66,126.06,127.66,752505.0,0.0,1.0,124.47028121673,125.29471771115,123.72436248369,125.29471771115,752505.0
2016-09-07,127.66,128.98,127.26,128.55,632503.0,0.0,1.0,125.29471771115,126.59026077381,124.90212890429,126.16822780643,632503.0
2016-09-08,127.86,128.28,125.38,125.42,728738.0,0.0,1.0,125.49101211459,125.90323036179,123.05696151202,123.0962203927,728738.0
2016-09-09,124.39,124.835,122.04,122.04,641128.0,0.0,1.0,122.08530421503,122.52205926266,119.77884497469,119.77884497469,641128.0
2016-09-12,121.71,125.46,121.46,125.25,655453.0,0.0,1.0,119.45495920903,123.13547927339,119.20959120474,122.92937014979,655453.0
2016-09-13,124.0,124.05,122.86,123.09,488881.0,0.0,1.0,121.70253012833,121.75160372919,120.58365202877,120.80939059271,488881.0
2016-09-14,122.9,123.59,121.61,122.3,746174.0,0.0,1.0,120.62291090945,121.30012660129,119.35681200731,120.03402769915,746174.0
2016-09-15,122.23,125.5,121.2,125.12,716454.0,0.0,1.0,119.96532465795,123.17473815408,118.95440848027,122.80177878756,716454.0
2016-09-16,124.23,124.49,122.67,123.95,1847159.0,0.0,1.0,121.92826869228,122.18345141674,120.3971723455,121.65345652747,1847159.0
2016-09-19,124.6,125.0,124.12,124.68,310746.0,0.0,1.0,122.29141333863,122.6840021455,121.82030677039,122.3699311,310746.0
2016-09-20,125.93,126.375,125.42,125.68,310987.0,0.0,1.0,123.59677112146,124.0335261691,123.0962203927,123.35140311717,310987.0
2016-09-21,125.87,128.5,125.11,128.4,928305.0,0.0,1.0,123.53788280043,126.11915420557,122.79196406738,126.02100700385,928305.0
2016-09-22,129.0,129.76,127.925,129.18,716530.0,0.0,1.0,126.60989021415,127.3558089472,125.5548077957,126.78655517724,716530.0
2016-09-23,128.71,128.97,128.06,128.09,797324.0,0.0,1.0,126.32526332917,126.58044605364,125.68730651802,125.71675067853,797324.0
2016-09-26,127.81,128.03,127.29,128.0,411034.0,0.0,1.0,125.44193851373,125.6578623575,124.9315730648,125.62841819699,411034.0
2016-09-27,128.42,129.68,128.21,128.9,503607.0,0.0,1.0,126.0406364442,127.27729118582,125.83452732059,126.51174301244,503607.0
2016-09-28,128.64,129.38,126.95,127.99,567247.0,0.48,1.0,126.73005938117,127.45907247152,125.06515110727,126.08971004506,567247.0
2016-09-29,128.09,130.72,127.79,129.79,1505332.0,0.0,1.0,126.18822532753,128.77917725674,125.8926794801,127.86298512968,1505332.0
2016-09-30,129.17,133.4,129.17,132.77,1462745.0,0.0,1.0,127.25219037831,131.41938682718,127.25219037831,130.79874054756,1462745.0
2016-10-03,132.45,132.74,130.03,132.11,1142843.0,0.0,1.0,130.48349164362,130.76918596281,128.09942180763,130.1485396832,1142843.0
2016-10-04,132.0,132.09,130.49,131.57,1068549.0,0.0,1.0,130.04017287247,130.1288366267,128.55259210703,129.61655715781,1068549.0
2016-10-05,131.38,132.64,130.89,131.96,700175.0,0.0,1.0,129.4293781211,130.67067068034,128.94665323695,130.00076675948,700175.0
2016-10-06,131.82,132.64,131.12,132.09,767191.0,0.0,1.0,129.86284536401,130.67067068034,129.17323838665,130.1288366267,767191.0
2016-10-07,132.31,132.63,131.0,131.06,855110.0,0.0,1.0,130.34557024815,130.66081915209,129.05502004768,129.11412921716,855110.0
2016-10-10,131.94,132.57,130.99,131.02,423774.0,0.0,1.0,129.98106370298,130.6017099826,129.04516851943,129.07472310417,423774.0
2016-10-11,130.52,131.42,128.17,128.73,575651.0,0.0,1.0,128.58214669178,129.46878423409,126.26703755352,126.8187231354,575651.0
2016-10-12,129.03,130.9499,128.73,129.89,681860.0,0.0,1.0,127.11426898284,129.00566389116,126.8187231354,127.96150041216,681860.0
2016-10-13,128.94,128.95,127.35,127.91,540271.0,0.0,1.0,127.02560522861,127.03545675685,125.45921223719,126.01089781907,540271.0
2016-10-14,128.69,129.2,127.98,128.37,548016.0,0.0,1.0,126.77931702241,127.28174496305,126.07985851681,126.46406811848,548016.0
2016-10-17,128.65,128.65,126.32,127.09,564755.0,0.0,1.0,126.73991090942,126.73991090942,124.44450482765,125.20307250274,564755.0
