Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2016-09-16,50.11,50.39,49.42,50.26,2351863.0,0.0,1.0,49.876980543849,50.155678499392,49.190189153403,50.026283020033,2351863.0
2016-09-19,50.41,51.405,50.38,50.78,969606.0,0.0,1.0,50.175585496217,51.165958588237,50.14572500098,50.543864937471,969606.0
2016-09-20,50.78,51.08,50.21,50.25,1070439.0,0.0,1.0,50.543864937471,50.842469889839,49.976515527972,50.016329521621,1070439.0
2016-09-21,50.47,51.01,50.22,50.98,850841.0,0.0,1.0,50.235306486691,50.772795400953,49.986469026384,50.742934905716,850841.0
2016-09-22,51.35,51.99,51.29,51.64,1649215.0,0.0,1.0,51.11121434697,51.748238245355,51.051493356496,51.399865800925,1649215.0
2016-09-23,51.3,51.58,50.65,50.88,807188.0,0.0,1.0,51.061446854908,51.340144810452,50.414469458111,50.643399921593,807188.0
2016-09-26,50.66,51.49,50.3,51.22,1066265.0,0.0,1.0,50.424422956524,51.250563324741,50.066097013682,50.98181886761,1066265.0
2016-09-27,51.1,51.78,51.05,51.61,1196391.0,0.0,1.0,50.862376886663,51.539214778697,50.812609394602,51.370005305689,1196391.0
2016-09-28,51.74,51.77,51.35,51.72,905666.0,0.0,1.0,51.499400785048,51.529261280285,51.11121434697,51.479493788223,905666.0
2016-09-29,51.09,51.61,50.63,50.7,1458059.0,0.0,1.0,50.852423388251,51.370005305689,50.394562461287,50.464236950173,1458059.0
2016-09-30,51.12,51.27,50.28,50.9,1944173.0,0.0,1.0,50.882283883488,51.031586359672,50.046190016858,50.663306918418,1944173.0
2016-10-03,50.61,51.6599,50.61,51.39,1361493.0,0.0,1.0,50.374655464462,51.419673262766,50.374655464462,51.151028340619,1361493.0
2016-10-04,51.26,51.45,50.56,50.81,1212754.0,0.0,1.0,51.021632861259,51.210749331092,50.324887972401,50.573725432707,1212754.0
2016-10-05,51.02,51.295,50.6,50.94,884504.0,0.0,1.0,50.782748899365,51.056470105702,50.36470196605,50.703120912067,884504.0
2016-10-06,50.83,50.97,50.5,50.7,764013.0,0.0,1.0,50.593632429532,50.732981407304,50.265166981927,50.464236950173,764013.0
2016-10-07,50.5,50.81,49.87,49.93,1055658.0,0.0,1.0,50.265166981927,50.573725432707,49.638096581955,49.697817572428,1055658.0
2016-10-10,50.23,50.32,49.9,49.95,1021172.0,0.0,1.0,49.996422524796,50.086004010507,49.667957077192,49.717724569253,1021172.0
2016-10-11,49.92,50.16,49.02,49.22,1401859.0,0.0,1.0,49.687864074016,49.92674803591,48.792049216912,48.991119185158,1401859.0
2016-10-12,49.4,49.4,48.65,48.99,1620016.0,0.0,1.0,49.170282156578,49.170282156578,48.423769775659,48.762188721676,1620016.0
2016-10-13,48.63,49.68,48.0,48.82,1209563.0,0.0,1.0,48.403862778834,49.448980112122,47.776792378862,48.592979248667,1209563.0
2016-10-14,49.07,49.935,48.8101,49.46,872344.0,0.0,1.0,48.841816708974,49.702794321634,48.583125285239,49.230003147052,872344.0
2016-10-17,49.56,49.5895,48.91,49.06,1116544.0,0.0,1.0,49.329538131175,49.358900951491,48.682560734378,48.831863210561,1116544.0
2016-10-18,49.65,50.32,49.0,49.09,1152647.0,0.0,1.0,49.419119616885,50.086004010507,48.772142220088,48.861723705798,1152647.0
2016-10-19,49.27,49.796,48.46,49.39,759918.0,0.0,1.0,49.040886677219,49.564440693704,48.234653305826,49.160328658166,759918.0
2016-10-20,49.14,49.18,48.44,48.7,1419279.0,0.0,1.0,48.91149119786,48.951305191509,48.214746309001,48.47353726772,1419279.0
2016-10-21,48.22,48.89,48.13,48.67,1706970.0,0.0,1.0,47.995769343931,48.662653737553,47.906187858221,48.443676772483,1706970.0
2016-10-24,48.87,49.26,48.36,48.55,1269604.0,0.0,1.0,48.642746740728,49.030933178807,48.135118321703,48.324234791536,1269604.0
2016-10-25,48.5,48.5,47.86,47.92,1279439.0,0.0,1.0,48.274467299475,48.274467299475,47.63744340109,47.697164391564,1279439.0
2016-10-26,47.8,48.12,47.54,47.77,1569490.0,0.0,1.0,47.577722410616,47.896234359809,47.318931451898,47.54786191538,1569490.0
2016-10-27,47.69,47.69,46.81,47.49,3144196.0,0.0,1.0,47.468233928081,47.468233928081,46.592326067802,47.269163959836,3144196.0
2016-10-28,50.23,51.6899,49.73,50.21,3978783.0,0.0,1.0,49.996422524796,51.449533758003,49.498747604183,49.976515527972,3978783.0
2016-10-31,50.21,51.35,50.04,51.05,1561747.0,0.0,1.0,49.976515527972,51.11121434697,49.807306054963,50.812609394602,1561747.0
2016-11-01,50.94,51.02,49.99,50.49,1770139.0,0.0,1.0,50.703120912067,50.782748899365,49.757538562902,50.255213483515,1770139.0
2016-11-02,50.45,51.15,50.28,50.32,879788.0,0.0,1.0,50.215399489866,50.912144378724,50.046190016858,50.086004010507,879788.0
2016-11-03,50.29,51.2,49.99,50.98,1144421.0,0.0,1.0,50.05614351527,50.961911870786,49.757538562902,50.742934905716,1144421.0
2016-11-04,51.02,51.66,50.54,51.11,1568224.0,0.0,1.0,50.782748899365,51.41977279775,50.304980975576,50.872330385075,1568224.0
2016-11-07,51.57,52.07,51.035,51.79,1413931.0,0.0,1.0,51.330191312039,51.827866232653,50.797679146983,51.549168277109,1413931.0
2016-11-08,51.88,52.8,51.37,52.65,1165927.0,0.0,1.0,51.63874976282,52.554471616748,51.131121343794,52.405169140564,1165927.0
2016-11-09,51.99,53.93,51.9043,53.46,1673874.0,0.0,1.0,51.748238245355,53.679216937333,51.662936763961,53.211402511957,1673874.0
2016-11-10,53.95,55.34,53.695,54.2,1796173.0,0.0,1.0,53.699123934158,55.082660213463,53.445309724645,53.947961394465,1796173.0
2016-11-11,54.09,54.74,53.28,53.4,1431376.0,0.0,1.0,53.83847291193,54.485450308727,53.032239540536,53.151681521484,1431376.0
2016-11-14,53.66,54.06,53.49,53.82,2630365.0,0.0,1.0,53.410472480202,53.808612416693,53.241263007194,53.569728454799,2630365.0
2016-11-15,53.94,54.45,53.69,54.12,1703435.0,0.0,1.0,53.689170435746,54.196798854771,53.440332975439,53.868333407166,1703435.0
2016-11-16,53.79,54.455,53.71,54.44,1533521.0,0.0,1.0,53.539867959562,54.201775603977,53.460239972264,54.186845356359,1533521.0
2016-11-17,54.38,54.66,53.92,54.5,933070.0,0.0,1.0,54.127124365885,54.405822321429,53.669263438921,54.246566346832,933070.0
2016-11-18,54.48,54.75,54.09,54.63,1214944.0,0.0,1.0,54.226659350008,54.495403807139,53.83847291193,54.375961826192,1214944.0
2016-11-21,54.25,55.16,54.0,54.83,1391314.0,0.0,1.0,53.997728886526,54.903497242042,53.748891426219,54.575031794437,1391314.0
2016-11-22,54.74,55.77,54.56,55.37,1333194.0,0.07,1.0,54.554332041102,55.580838471543,54.374942567821,55.182195197585,1333194.0
2016-11-23,55.61,55.93,55.27,55.8,1052992.0,0.0,1.0,55.42138116196,55.740295781126,55.082534379096,55.61073671709,1052992.0
2016-11-25,56.08,56.15,55.45,55.97,489276.0,0.0,1.0,55.88978700886,55.959549581803,55.261923852377,55.780160108522,489276.0
2016-11-28,56.08,56.24,55.32,55.59,1054130.0,0.0,1.0,55.88978700886,56.049244318443,55.13236478834,55.401448998262,1054130.0
2016-11-29,55.36,55.98,55.21,55.28,1077962.0,0.0,1.0,55.172229115736,55.790126190371,55.022737888002,55.092500460945,1077962.0
2016-11-30,55.65,56.155,54.8,54.99,4718924.0,0.0,1.0,55.461245489356,55.964532622727,54.614128532196,54.803484087325,4718924.0
2016-12-01,55.14,55.21,53.9998,54.19,3325307.0,0.0,1.0,54.95297531506,55.022737888002,53.816642662643,54.00619753941,3325307.0
2016-12-02,54.29,55.03,54.01,54.48,2545434.0,0.0,1.0,54.1058583579,54.843348414721,53.826808066129,54.295213913029,2545434.0
2016-12-05,54.77,54.89,53.57,53.91,1420805.0,0.0,1.0,54.584230286649,54.703823268836,53.388300464776,53.72714724764,1420805.0
2016-12-06,53.97,54.12,53.54,54.0,2281347.0,0.0,1.0,53.786943738733,53.936434966468,53.358402219229,53.81684198428,2281347.0
2016-12-07,54.0,54.405,53.41,54.24,3285698.0,0.0,1.0,53.81684198428,54.220468299162,53.228843155193,54.056027948655,3285698.0
2016-12-08,54.37,54.46,53.435,53.68,2203150.0,0.0,1.0,54.185587012691,54.275281749332,53.253758359815,53.497927365114,2203150.0
2016-12-09,53.51,54.16,53.32,54.0,1441365.0,0.0,1.0,53.328503973682,53.976299293863,53.139148418552,53.81684198428,1441365.0
2016-12-12,53.88,54.37,53.74,53.99,1530219.0,0.0,1.0,53.697249002093,54.185587012691,53.557723856208,53.806875902431,1530219.0
2016-12-13,54.28,54.45,53.25,53.85,2752022.0,0.0,1.0,54.095892276051,54.265315667483,53.06938584561,53.667350756546,2752022.0
2016-12-14,53.89,55.335,53.87,54.25,1559674.0,0.0,1.0,53.707215083942,55.147313911114,53.687282920244,54.065994030504,1559674.0
2016-12-15,54.21,55.29,53.93,54.81,1578075.0,0.0,1.0,54.026129703108,55.102466542794,53.747079411338,54.624094614045,1578075.0
2016-12-16,54.86,55.02,54.4,54.83,2646114.0,0.0,1.0,54.673925023289,54.833382332872,54.215485258238,54.644026777742,2646114.0
2016-12-19,54.81,55.03,54.39,54.96,1169327.0,0.0,1.0,54.624094614045,54.843348414721,54.205519176389,54.773585841779,1169327.0
2016-12-20,55.24,55.46,54.81,55.05,1187882.0,0.0,1.0,55.052636133549,55.271889934226,54.624094614045,54.863280578419,1187882.0
2016-12-21,54.97,54.97,53.92,54.12,1469792.0,0.0,1.0,54.783551923628,54.783551923628,53.737113329489,53.936434966468,1469792.0
2016-12-22,54.12,54.98,53.69,54.09,1543310.0,0.0,1.0,53.936434966468,54.793518005476,53.507893446963,53.906536720921,1543310.0
2016-12-23,54.33,54.76,53.77,54.51,521727.0,0.0,1.0,54.145722685295,54.5742642048,53.587622101755,54.325112158576,521727.0
2016-12-27,54.75,54.84,54.11,54.46,407499.0,0.0,1.0,54.564298122951,54.653992859591,53.926468884619,54.275281749332,407499.0
2016-12-28,54.66,54.66,53.47,53.75,602736.0,0.0,1.0,54.47460338631,54.47460338631,53.288639646286,53.567689938057,602736.0
2016-12-29,53.99,54.14,53.59,54.01,497171.0,0.0,1.0,53.806875902431,53.956367130165,53.408232628474,53.826808066129,497171.0
2016-12-30,54.2,54.48,53.39,53.63,705431.0,0.0,1.0,54.016163621259,54.295213913029,53.208910991495,53.448096955869,705431.0
